VALENCIA / VALÈNCIA,TOUS,TRVA,CALVO SOTELO
VALENCIA / VALÈNCIA,YESA (LA),CALLE,CALVO SOTELO
VALLADOLID,CAMPORREDONDO,CALLE,CALVO SOTELO
VALLADOLID,CASASOLA DE ARIÓN,CALLE,CALVO SOTELO
VALLADOLID,CASTROMEMBIBRE,CALLE,CALVO SOTELO
VALLADOLID,FUENTE EL SOL,PLAZA,CALVO SOTELO
VALLADOLID,FUENTE EL SOL,CALLE,CALVO SOTELO
VALLADOLID,LANGAYO,CALLE,CALVO SOTELO
VALLADOLID,LANGAYO,CLLON,CALVO SOTELO
VALLADOLID,OLMEDO,CALLE,CALVO SOTELO
VALLADOLID,PIÑA DE ESGUEVA,CALLE,CALVO SOTELO
VALLADOLID,RENEDO DE ESGUEVA,CALLE,CALVO SOTELO
VALLADOLID,SALVADOR DE ZAPARDIEL,CALLE,CALVO SOTELO
VALLADOLID,SAN MIGUEL DEL PINO,CALLE,CALVO SOTELO
VALLADOLID,SAN PABLO DE LA MORALEJA,CALLE,CALVO SOTELO
VALLADOLID,SANTOVENIA DE PISUERGA,CALLE,CALVO SOTELO
VALLADOLID,TORRECILLA DE LA ORDEN,CALLE,CALVO SOTELO
VALLADOLID,VILLAVAQUERÍN,CALLE,CALVO SOTELO
ZAMORA,ALMEIDA DE SAYAGO,CALLE,CALVO SOTELO
ZAMORA,ALMEIDA DE SAYAGO,TRVA,CALVO SOTELO
ZAMORA,ASPARIEGOS,CALLE,CALVO SOTELO
ZAMORA,BUSTILLO DEL ORO,CALLE,CALVO SOTELO
ZAMORA,JAMBRINA,CALLE,CALVO SOTELO
ZAMORA,MORALES DE REY,CALLE,CALVO SOTELO
ZAMORA,QUINTANILLA DEL MONTE,CALLE,CALVO SOTELO
ZAMORA,SAN MIGUEL DEL VALLE,CALLE,CALVO SOTELO
ZAMORA,TÁBARA,CALLE,CALVO SOTELO
ZAMORA,VILLAFÁFILA,PLAZA,CALVO SOTELO
ZAMORA,VILLALONSO,CALLE,CALVO SOTELO
ZAMORA,VILLAMAYOR DE CAMPOS,CALLE,CALVO SOTELO
ZAMORA,VILLARRÍN DE CAMPOS,CALLE,CALVO SOTELO
ZAMORA,VIÑAS,CALLE,CALVO SOTELO
ZARAGOZA,CALATORAO,CALLE,CALVO SOTELO
ZARAGOZA,FIGUERUELAS,CALLE,CALVO SOTELO
ZARAGOZA,MORATA DE JALÓN,CALLE,CALVO SOTELO
ZARAGOZA,MUEL,CALLE,CALVO SOTELO
ZARAGOZA,POZUELO DE ARAGÓN,CALLE,CALVO SOTELO
ZARAGOZA,REMOLINOS,CALLE,CALVO SOTELO
ZARAGOZA,SAN MATEO DE GÁLLEGO,CALLE,CALVO SOTELO
ZARAGOZA,TABUENCA,CALLE,CALVO SOTELO
